url,name,sku,brand,gtin13,description,product_id,availability,currency,price,avg_rating,reviews_count,uniq_id,scraped_at
https://www.petsmart.com/dog/toys/fetch-toys/thrills-and-chillsandtrade-halloween-tennis-ball-dog-toy---3-pack-63867.html,Thrills &amp; Chills&amp;trade; Halloween Tennis Ball Dog Toy - 3 Pack,5310627,Thrills &amp; Chills,0737257941410,Thrills &amp; Chills&amp;trade; Halloween Tennis Ball Dog Toy - 3 Pack,5310627,InStock,USD,5.07,3.0,9,f896201d-b47e-52a3-80ba-26030b05a17c,30/07/2022 12:09:41
https://www.petsmart.com/dog/grooming-supplies/shampoos-and-conditioners/burts-bees-hydrating-dog-conditioner---coconut-oil-39959.html,Burt's Bees&reg; Hydrating Dog Conditioner - Coconut Oil,5258278,Burt's Bees,0742797782492,Burt's Bees&reg; Hydrating Dog Conditioner - Coconut Oil,5258278,InStock,USD,13.99,4.25,4,50b0a4f5-0f4a-5435-b23f-31fabb983d21,30/07/2022 12:09:41
https://www.petsmart.com/dog/crates-gates-and-containment/carriers-and-crates/pet-gear-i-go-2-traveler-pet-backpack-carrier-7409.html,Pet Gear I-GO-2 Traveler Pet Backpack Carrier,5153917,Pet Gear,0810684005334,Pet Gear I-GO-2 Traveler Pet Backpack Carrier,5153917,InStock,USD,56.89,3.0,1,f8cbcbd5-ded0-5d46-86ea-a8183ac4da07,30/07/2022 12:09:41
https://www.petsmart.com/cat/litter-and-waste-disposal/litter/dr.-elseys-precious-cat-crystal-multi-cat-silica-cat-litter-13507.html,Dr. Elsey's Precious Cat Crystal Multi-Cat Silica Cat Litter,5124258,Dr. Elsey's,0000338006385,Dr. Elsey's Precious Cat Crystal Multi-Cat Silica Cat Litter,5124258,OutOfStock,USD,23.49,4.1471,34,64b0d434-95b4-5ca4-a115-1d76ac2bd41e,30/07/2022 12:09:41
https://www.petsmart.com/dog/beds-and-furniture/blankets/eands-pets-personalized-yorkie-figurine-holiday-ornament-62035.html,E&amp;S Pets Personalized Yorkie Figurine Holiday Ornament,5306990,E&amp;S Pets,0631384641758,E&amp;S Pets Personalized Yorkie Figurine Holiday Ornament,5306990,InStock,USD,10.99,,0,933354da-f0e9-5c7e-a251-77b84852db88,30/07/2022 12:09:43
https://www.petsmart.com/cat/food-and-treats/food-toppers/nulo-medalseries--wet-cat-food-topper---limited-ingredient-2.8-oz.-47341.html,"Nulo MedalSeries  Wet Cat Food Topper - Limited Ingredient, 2.8 Oz.",5268798,Nulo,0811939021819,"Nulo MedalSeries  Wet Cat Food Topper - Limited Ingredient, 2.8 Oz.",5268798,InStock,USD,2.19,5.0,2,3ecb1d27-7092-5083-8fb3-b9cce52fc476,30/07/2022 12:09:43
https://www.petsmart.com/dog/food/dry-food/natures-recipe-dry-dog-food-adult---chicken-sweet-potato-pumpkin-3205.html,"Nature's Recipe Dry Dog Food Adult - Chicken, Sweet Potato, Pumpkin",5177228,Nature's Recipe,0730521513900,"Nature's Recipe Dry Dog Food Adult - Chicken, Sweet Potato, Pumpkin",5177228,InStock,USD,10.99,4.5814,86,78c4e28a-f962-50f8-99bd-db6da66c6dee,30/07/2022 12:09:44
https://www.petsmart.com/dog/collars-harnesses-and-leashes/collars/pendleton-zion-national-park-adventure-dog-collar-70035.html,Pendleton Zion National Park Adventure Dog Collar,5325045,Pendleton,0830000055034,Pendleton Zion National Park Adventure Dog Collar,5325045,InStock,USD,31.50,,0,6f3369cb-e905-59bf-9f30-e519587031bb,30/07/2022 12:09:44
https://www.petsmart.com/cat/food-and-treats/wet-food/fancy-feast-gravy-lovers-all-life-stages-cat-wet-food---5.53-lb.-with-vitamins-1362.html,"Fancy Feast&reg; Gravy Lovers All Life Stages Cat Wet Food - 5.53 lb., With Vitamins",5164704,Fancy Feast,0050000580064,"Fancy Feast&reg; Gravy Lovers All Life Stages Cat Wet Food - 5.53 lb., With Vitamins",5164704,InStock,USD,20.49,4.7129,101,06d6e3c3-880e-5592-83f0-13805ae94ec8,30/07/2022 12:09:45
https://www.petsmart.com/cat/collars-harnesses-and-leashes/collars/made-by-cleo-holiday-holly-christmas-botanical-slide-on-cat-bandana-73380.html,Made By Cleo&reg; Holiday Holly Christmas Botanical Slide-On Cat Bandana,5333483,Made By Cleo,0616943692778,Made By Cleo&reg; Holiday Holly Christmas Botanical Slide-On Cat Bandana,5333483,InStock,USD,12.99,,0,aeb3516c-a2c5-5f4e-9e7e-b05928db6edf,30/07/2022 12:09:45
https://www.petsmart.com/dog/grooming-supplies/hair-clippers-and-trimmers/andis-proclip-excelandtrade-5-speed-pet-hair-clipper-12030.html,Andis&reg; ProClip Excel&amp;trade; 5-Speed Pet Hair Clipper,5176345,Andis,0040102654107,Andis&reg; ProClip Excel&amp;trade; 5-Speed Pet Hair Clipper,5176345,OutOfStock,USD,259.99,4.05,20,a954024e-9538-503c-9de5-0b964ca088af,30/07/2022 12:09:46
https://www.petsmart.com/cat/bowls-and-feeders/automatic-feeders/catit-pixi-smart-cat-feeder-62724.html,Catit&reg; PIXI Smart Cat Feeder,5307818,Catit,0022517437520,Catit&reg; PIXI Smart Cat Feeder,5307818,InStock,USD,129.99,2.6,5,0eb710ec-7457-5317-a1ac-f64d38b71e9f,30/07/2022 12:09:47
https://www.petsmart.com/cat/food-and-treats/dry-food/wellness-core-kitten-dry-cat-food---turkey-and-chicken-natural-grain-free-355.html,"Wellness&reg; CORE&reg; Kitten Dry Cat Food - Turkey &amp; Chicken, Natural, Grain Free",5178636,Wellness,0076344088509,"Wellness&reg; CORE&reg; Kitten Dry Cat Food - Turkey &amp; Chicken, Natural, Grain Free",5178636,InStock,USD,12.99,4.4267,150,4bdfe984-63d5-54e7-96eb-900eed109d7b,30/07/2022 12:09:48
https://www.petsmart.com/fish/tanks-aquariums-and-nets/aquariums/clear-for-life-55-gallon-hexagon-aquarium-16614.html,Clear-For-Life 55 Gallon Hexagon Aquarium,5188222,Clear-For-Life,0637441001763,Clear-For-Life 55 Gallon Hexagon Aquarium,5188222,InStock,USD,709.19,,0,57e65774-b699-559e-a7e0-5911d19bee96,30/07/2022 12:09:49
https://www.petsmart.com/dog/cleaning-supplies/stain-and-odor-removers/top-paw-dog-print-reusable-shopping-tote-bag-64071.html,Top Paw&reg; Dog Print Reusable Shopping Tote Bag,5294176,Top Paw,0737257858176,Top Paw&reg; Dog Print Reusable Shopping Tote Bag,5294176,OutOfStock,USD,2.00,4.875,8,25dc0201-76a6-56e4-a9a4-81bc556b8d33,30/07/2022 12:09:49
https://www.petsmart.com/dog/food/dry-food/authority-everyday-health-large-breed-adult-dry-dog-food---chicken-49262.html,Authority&reg; Everyday Health Large Breed Adult Dry Dog Food - Chicken,5278690,Authority,0737257780798,Authority&reg; Everyday Health Large Breed Adult Dry Dog Food - Chicken,5278690,InStock,USD,55.99,4.3869,137,0604ab1f-a4b0-55f2-9135-c0797531504c,30/07/2022 12:09:49
https://www.petsmart.com/cat/food-and-treats/veterinary-diets/hills-prescription-diet-c%2Fd-multicare-urinary-care-cat-food---chicken-1719.html,Hill's&reg; Prescription Diet&reg; c/d Multicare Urinary Care Cat Food - Chicken,5072073,Hill's Prescription Diet,0052742623801,Hill's&reg; Prescription Diet&reg; c/d Multicare Urinary Care Cat Food - Chicken,5072073,InStock,USD,2.55,4.4931,217,b8ad3d0e-4498-5ad1-b4b5-02d1f0f63290,30/07/2022 12:09:50
https://www.petsmart.com/dog/cleaning-supplies/furniture-and-car-protection/kurgo-wander-pet-hammock-7527.html,Kurgo&reg; Wander Pet Hammock,5155190,Kurgo,0896622000302,Kurgo&reg; Wander Pet Hammock,5155190,InStock,USD,69.95,4.0791,177,4b8b0596-ace7-5523-b617-79ab55ce59c6,30/07/2022 12:09:51
https://www.petsmart.com/cat/food-and-treats/wet-food/blue-buffalo-freedomandtrade--adult-wet-cat-food---grain-free-5.5-oz.-18335.html,"Blue Buffalo&reg; Freedom&amp;trade;  Adult Wet Cat Food - Grain Free, 5.5 Oz.",5200143,Blue Buffalo,0859610008940,"Blue Buffalo&reg; Freedom&amp;trade;  Adult Wet Cat Food - Grain Free, 5.5 Oz.",5200143,InStock,USD,1.75,4.4,35,87158337-86b3-5546-b915-28360cfaa443,30/07/2022 12:09:51
https://www.petsmart.com/fish/food-and-care/pond-care/top-fin-pond-water-conditioner-55050.html,Top Fin&reg; Pond Water Conditioner,5292835,Top Fin,0737257853676,Top Fin&reg; Pond Water Conditioner,5292835,OutOfStock,USD,9.57,,0,51f6b7a9-78e1-5f56-8086-d7014ee111c6,30/07/2022 12:09:53
https://www.petsmart.com/dog/dental-care-and-wellness/vitamins-and-supplements/vetiq-multivitamin-hickory-smoke-flavor-soft-chew-dog-supplement---90ct-65451.html,VetIQ Multivitamin Hickory Smoke Flavor Soft Chew Dog Supplement - 90ct,5312934,VetIQ,0818145018886,VetIQ Multivitamin Hickory Smoke Flavor Soft Chew Dog Supplement - 90ct,5312934,InStock,USD,8.99,4.7778,54,341db31b-6569-5739-a900-d029223c97d0,30/07/2022 12:09:54
https://www.petsmart.com/dog/collars-harnesses-and-leashes/collars/chicago-white-sox-mlb-dog-collar-36186.html,Chicago White Sox MLB Dog Collar,5270900,Pets First,0849790068469,Chicago White Sox MLB Dog Collar,5270900,InStock,USD,15.99,,0,bc0c214d-df91-55a9-b73b-83328b912f13,30/07/2022 12:09:54
https://www.petsmart.com/fish/filters-and-pumps/filters/marineland-penguin-pro-375-power-filter-61211.html,Marineland Penguin PRO 375 Power Filter,5301183,Marineland,0047431781818,Marineland Penguin PRO 375 Power Filter,5301183,InStock,USD,64.99,3.0323,31,93264dcb-d03c-5148-a099-5934273bd516,30/07/2022 12:09:54
https://www.petsmart.com/pharmacy/dog/arthritis-and-pain-relief/previcox-chewable-tablets-for-dogs-57-mg-66607.html,Previcox Chewable Tablets for Dogs 57 mg,5315994,Previcox,3506047217588,Previcox Chewable Tablets for Dogs 57 mg,5315994,InStock,USD,105.03,,0,17fa2e98-03ac-5c38-9253-80029f80c18f,30/07/2022 12:09:55
https://www.petsmart.com/fish/decor-gravel-and-substrate/artificial-plants/top-fin-artificial-aquarium-plant-variety-pack-16633.html,Top Fin&reg; Artificial Aquarium Plant Variety Pack,5119337,Top Fin,0737257103504,Top Fin&reg; Artificial Aquarium Plant Variety Pack,5119337,InStock,USD,9.99,2.75,4,9bc1ee62-4c74-5898-8557-d1c76e878be7,30/07/2022 12:09:55
https://www.petsmart.com/cat/food-and-treats/wet-food/solid-gold-wholesome-selectsandtrade-adult-cat-food---chunks-grain-free-gluten-free-49766.html,"Solid Gold Wholesome Selects&amp;trade; Adult Cat Food - Chunks, Grain Free, Gluten Free",5281443,Solid Gold,0093766477032,"Solid Gold Wholesome Selects&amp;trade; Adult Cat Food - Chunks, Grain Free, Gluten Free",5281443,InStock,USD,1.69,3.5,8,8680fd01-1d7a-5ea2-96e1-e3029e261896,30/07/2022 12:09:55
https://www.petsmart.com/dog/treats/dental-treats/ark-naturals-protection-%2B-brushless-toothpaste-5-in-1-large-dog-dental-treats-69169.html,Ark Naturals Protection + Brushless Toothpaste 5 in 1 Large Dog Dental Treats,5323254,Ark Naturals,0632634451035,Ark Naturals Protection + Brushless Toothpaste 5 in 1 Large Dog Dental Treats,5323254,InStock,USD,54.99,5.0,1,9351de9f-bdcc-5cda-9edb-090972b9953a,30/07/2022 12:09:56
https://www.petsmart.com/dog/treats/bones-and-rawhide/roam-bucky-trachsandtrade-dog-treat---outback-kangaroo-64628.html,ROAM&reg; Bucky Trachs&amp;trade; Dog Treat - Outback Kangaroo,5307981,ROAM,0818782022567,ROAM&reg; Bucky Trachs&amp;trade; Dog Treat - Outback Kangaroo,5307981,OutOfStock,USD,5.99,4.8,5,479ffa79-7da3-51f6-bc0d-0f9b83fa4f91,30/07/2022 12:09:56
https://www.petsmart.com/cat/food-and-treats/treats/great-choice-delightfuls-cat-treat---chicken-with-grain-57990.html,"Great Choice&reg; Delightfuls Cat Treat - Chicken, With-Grain",5298156,Great Choice,0737257882836,"Great Choice&reg; Delightfuls Cat Treat - Chicken, With-Grain",5298156,InStock,USD,9.49,2.5769,26,4f93bf80-ccff-5b82-bc78-ca6cc72373b3,30/07/2022 12:09:56
https://www.petsmart.com/dog/collars-harnesses-and-leashes/collars/pittsburgh-pirates-mlb-collar-36852.html,Pittsburgh Pirates MLB Collar,5252223,Pets First,0849790016743,Pittsburgh Pirates MLB Collar,5252223,InStock,USD,10.99,,0,c382c8d3-0ad8-5d47-915b-52ea93140494,30/07/2022 12:09:58
https://www.petsmart.com/dog/clothing-and-shoes/bandanas-bows-and-hats/buttons-and-bones-hanukkah-happy-challah-days-pet-bandana-66029.html,Buttons and Bones Hanukkah Happy Challah Days Pet Bandana,5314260,Buttons and Bones,0810045333151,Buttons and Bones Hanukkah Happy Challah Days Pet Bandana,5314260,InStock,USD,9.99,,0,2a250140-82e5-50e6-9be5-2a9e95cc88f8,30/07/2022 12:09:58
https://www.petsmart.com/fish/decor-gravel-and-substrate/artificial-plants/top-fin-artificial-realistic-spade-leaf-aquarium-plant---4-55212.html,Top Fin&reg; Artificial Realistic Spade Leaf Aquarium Plant - 4&quot;,5285604,Top Fin,0737257819108,Top Fin&reg; Artificial Realistic Spade Leaf Aquarium Plant - 4&quot;,5285604,InStock,USD,6.99,4.0,4,68f33cba-21e1-543f-ac9e-b165744398d4,30/07/2022 12:09:58
https://www.petsmart.com/dog/bowls-and-feeders/placemats/drymate-leopard-print-personalized-placemat-27876.html,Drymate&reg; Leopard Print Personalized Placemat,5227698,Drymate,0758035600107,Drymate&reg; Leopard Print Personalized Placemat,5227698,InStock,USD,19.99,3.6667,3,0387e5a2-c178-5575-9bdd-e5d92a9e157d,30/07/2022 12:09:58
https://www.petsmart.com/dog/collars-harnesses-and-leashes/harnesses/lucy-and-co.-monster-mingle-reversible-dog-harness-70026.html,Lucy &amp; Co. Monster Mingle Reversible Dog Harness,5325241,Lucy &amp; Co.,0810075493498,Lucy &amp; Co. Monster Mingle Reversible Dog Harness,5325241,OutOfStock,USD,32.99,5.0,1,13757724-0f79-5920-8a76-d84cc4a64e5d,30/07/2022 12:09:58
https://www.petsmart.com/dog/food/dry-food/eukanuba-fit-body-weight-control-small-breed-dry-dog-food-15-lb-53515.html,"Eukanuba Fit Body Weight Control Small Breed Dry Dog Food, 15 lb",5286363,Eukanuba,0030111576217,"Eukanuba Fit Body Weight Control Small Breed Dry Dog Food, 15 lb",5286363,InStock,USD,53.99,4.7385,65,4cf50056-a845-599b-9d64-3ae3429cb553,30/07/2022 12:09:59
https://www.petsmart.com/dog/clothing-and-shoes/jerseys-and-team-sports/tampa-bay-buccaneers-nfl-hoodie-tee-33069.html,Tampa Bay Buccaneers NFL Hoodie Tee,5245271,Pets First,0849790025868,Tampa Bay Buccaneers NFL Hoodie Tee,5245271,InStock,USD,24.99,,0,dc5014de-96fa-5e40-8f54-b2aecff2272e,30/07/2022 12:09:59
https://www.petsmart.com/dog/toys/chew-toys/nylabone-durachew-power-chew-pretzel-dog-toy---bacon-and-peanut-butter-flavor-62698.html,Nylabone&reg; DuraChew&reg; Power Chew Pretzel Dog Toy - Bacon &amp; Peanut Butter Flavor,5307873,Nylabone,0018214850724,Nylabone&reg; DuraChew&reg; Power Chew Pretzel Dog Toy - Bacon &amp; Peanut Butter Flavor,5307873,InStock,USD,9.99,4.4615,13,838d6e3a-bedf-5e68-83b4-8a4d6687f2f1,30/07/2022 12:10:00
https://www.petsmart.com/dog/clothing-and-shoes/bandanas-bows-and-hats/netflix-stranger-things-pet-bandana-69887.html,Netflix Stranger Things Pet Bandana,5325162,Netflix,0845487022691,Netflix Stranger Things Pet Bandana,5325162,InStock,USD,9.99,5.0,1,5e7d6ea2-c1da-5383-bece-fca2b89342a9,30/07/2022 12:10:00
https://www.petsmart.com/dog/clothing-and-shoes/jerseys-and-team-sports/green-bay-packers-nfl-hoodie-tee-33059.html,Green Bay Packers NFL Hoodie Tee,5245229,Pets First,0849790025141,Green Bay Packers NFL Hoodie Tee,5245229,InStock,USD,24.99,,0,de3cb886-2bf7-515a-8eb4-f167475b8b0f,30/07/2022 12:10:02
https://www.petsmart.com/cat/toys/plush-toys/whisker-city-hipcat-retro-game-cat-toy---catnip-plush-53282.html,"Whisker City&reg; Hipcat Retro Game Cat Toy - Catnip, Plush",5287530,Whisker City,0737257830677,"Whisker City&reg; Hipcat Retro Game Cat Toy - Catnip, Plush",5287530,OutOfStock,USD,3.99,,0,96fd25b6-65b7-516d-8d24-f93c20aa3a3e,30/07/2022 12:10:03
https://www.petsmart.com/fish/live-fish/goldfish-betta-and-more/black-moor-goldfish-15238.html,Black Moor Goldfish,4031697,null,0400403169791,Black Moor Goldfish,4031697,OutOfStock,USD,9.99,4.2899,138,c98a0588-19d6-5ad1-a537-278393c53eee,30/07/2022 12:10:03
https://www.petsmart.com/cat/food-and-treats/wet-food/fancy-feast-creamy-delights-adult-cat-wet-food---3.33-oz.-41951.html,Fancy Feast&reg; Creamy Delights Adult Cat Wet Food - 3.33 oz.,5263651,Fancy Feast,0050000168262,Fancy Feast&reg; Creamy Delights Adult Cat Wet Food - 3.33 oz.,5263651,OutOfStock,USD,0.86,4.0968,4617,dd295422-d0e0-5bf7-9d72-04e058407fcb,30/07/2022 12:10:04
https://www.petsmart.com/cat/collars-harnesses-and-leashes/collars/made-by-cleo-velvet-cat-bow-tie-73447.html,Made By Cleo&reg; Velvet Cat Bow Tie,5333564,Made By Cleo,0616943692440,Made By Cleo&reg; Velvet Cat Bow Tie,5333564,InStock,USD,10.99,,0,6c661e1f-8a68-5bf5-8c46-6276610dfcc8,30/07/2022 12:10:05
https://www.petsmart.com/reptile/snake/decor-and-accessories/thrive-java-wood-reptile-branch-5314949.html,Thrive Java Wood Reptile Branch,5314948,Thrive,0737257951365,Thrive Java Wood Reptile Branch,5314948,InStock,USD,39.99,4.6667,6,26ca4680-9806-53cf-9ae4-b9a4b91f8418,30/07/2022 12:10:05
https://www.petsmart.com/dog/food/dry-food/wellness-core-adult-dog-food---natural-grain-free-original-formula-30372.html,"Wellness&reg; CORE&reg; Adult Dog Food - Natural, Grain Free, Original Formula",5171472,Wellness,0076344884088,"Wellness&reg; CORE&reg; Adult Dog Food - Natural, Grain Free, Original Formula",5171472,InStock,USD,20.99,4.7126,174,3ef0415f-a346-5a19-9163-615287646966,30/07/2022 12:10:05
https://www.petsmart.com/dog/bowls-and-feeders/food-and-water-bowls/top-paw-double-diner-dog-stand-with-bowls-6316.html,Top Paw&reg; Double Diner Dog Stand With Bowls,5128755,Top Paw,0737257139985,Top Paw&reg; Double Diner Dog Stand With Bowls,5128755,OutOfStock,USD,27.99,3.6087,23,f4a08118-60ac-5cd0-a5c0-6697e997243c,30/07/2022 12:10:05
https://www.petsmart.com/cat/food-and-treats/food-toppers/natural-balance-platefulls-indoor-adult-cat-food---grain-free-chicken-and-chicken-liver-30138.html,"Natural Balance Platefulls Indoor Adult Cat Food - Grain Free, Chicken &amp; Chicken Liver",5235447,Natural Balance,0723633531078,"Natural Balance Platefulls Indoor Adult Cat Food - Grain Free, Chicken &amp; Chicken Liver",5235447,InStock,USD,1.29,4.3333,3,64313f11-50d1-50c8-8e48-8187030fad8d,30/07/2022 12:10:05
https://www.petsmart.com/dog/collars-harnesses-and-leashes/collars/university-of-tennessee-volunteer-ncaa-collar-23359.html,University of Tennessee Volunteer NCAA Collar,5218003,Pets First,0849790038806,University of Tennessee Volunteer NCAA Collar,5218003,InStock,USD,14.99,,0,902ef56e-2d6a-5ab1-8a3b-d012e8272813,30/07/2022 12:10:06
https://www.petsmart.com/dog/toys/plush-toys/top-paw-water-dog-so-sour-lime-dog-toy-70665.html,Top Paw&reg; Water Dog SO SOUR Lime Dog Toy,5327451,Top Paw,0737257989849,Top Paw&reg; Water Dog SO SOUR Lime Dog Toy,5327451,InStock,USD,3.07,,0,96b15eec-07d7-5b91-b916-ed064a80d437,30/07/2022 12:10:07
https://www.petsmart.com/cat/food-and-treats/dry-food/rachael-ray-nutrish-dry-cat-food-all-ages---chicken-brown-rice-48058.html,"Rachael Ray Nutrish Dry Cat Food All Ages - Chicken, Brown Rice",5277689,Rachael Ray Nutrish,0071190006981,"Rachael Ray Nutrish Dry Cat Food All Ages - Chicken, Brown Rice",5277689,InStock,USD,24.99,4.785,1535,9d26cc79-9092-5274-8e61-c0ebb5536505,30/07/2022 12:10:08
https://www.petsmart.com/dog/toys/plush-toys/pets-first-seattle-seahawks-football-rope-dog-toy-61523.html,Pets First Seattle Seahawks Football Rope Dog Toy,5305766,Pets First,0849790069831,Pets First Seattle Seahawks Football Rope Dog Toy,5305766,InStock,USD,12.99,,0,8a4143b5-a9b1-522d-8272-c1de179273d1,30/07/2022 12:10:08
https://www.petsmart.com/fish/filters-and-pumps/air-and-water-pumps/top-fin-aquarium-airline-tubing-58891.html,Top Fin&reg; Aquarium Airline Tubing,5291863,Top Fin,0737257885271,Top Fin&reg; Aquarium Airline Tubing,5291863,InStock,USD,4.99,4.8696,23,ff1dde26-2d34-59b0-b287-56384ab8c2a6,30/07/2022 12:10:08
https://www.petsmart.com/dog/food/canned-food/canidae-under-the-sun-pate-dog-wet-food---grain-free-52928.html,Canidae Under the Sun Pate Dog Wet Food - Grain Free,5288828,CANIDAE,0640461820481,Canidae Under the Sun Pate Dog Wet Food - Grain Free,5288828,OutOfStock,USD,3.29,,0,7614fea8-b98e-5a99-b730-107214513beb,30/07/2022 12:10:08
https://www.petsmart.com/dog/cleaning-supplies/waste-disposal/top-paw-black-canvas-waste-bag-dispenser-69047.html,Top Paw&reg; Black Canvas Waste Bag Dispenser,5323476,Top Paw,0737257977136,Top Paw&reg; Black Canvas Waste Bag Dispenser,5323476,InStock,USD,9.99,,0,3b3d93fc-a017-527a-b4d9-7a34ad41a035,30/07/2022 12:10:08
https://www.petsmart.com/dog/food/dry-food/merrick-healthy-grains-healthy-weight-adult-dry-dog-food---chicken-carrageenan-free-corn-free-61679.html,"Merrick&reg; Healthy Grains Healthy Weight Adult Dry Dog Food - Chicken, Carrageenan Free, Corn Free",5306544,Merrick,0022808320043,"Merrick&reg; Healthy Grains Healthy Weight Adult Dry Dog Food - Chicken, Carrageenan Free, Corn Free",5306544,InStock,USD,22.98,4.4156,77,1347fc92-f694-55ac-a691-6c0365c279bc,30/07/2022 12:10:09
https://www.petsmart.com/dog/toys/plush-toys/netflix-stranger-things-steve-harrington-babysitter-bat-dog-toy---plush-squeaker-69781.html,"Netflix Stranger Things Steve Harrington Babysitter Bat Dog Toy - Plush, Squeaker",5325000,Netflix,0845487022912,"Netflix Stranger Things Steve Harrington Babysitter Bat Dog Toy - Plush, Squeaker",5325000,InStock,USD,11.99,3.25,4,e744a155-13ad-5468-97da-b449e87052b0,30/07/2022 12:10:10
https://www.petsmart.com/dog/collars-harnesses-and-leashes/collars/south-carolina-gamecocks-ncaa-dog-collar-33784.html,South Carolina Gamecocks NCAA Dog Collar,5242458,Pets First,0849790009042,South Carolina Gamecocks NCAA Dog Collar,5242458,InStock,USD,14.99,,0,ae2cf524-551e-5f89-942b-12bd5da815f7,30/07/2022 12:10:10
https://www.petsmart.com/dog/clothing-and-shoes/bandanas-bows-and-hats/fresh-pawz-le-fleur-cooling-dog-bandanna-71818.html,Fresh Pawz Le Fleur Cooling Dog Bandanna,5330160,Fresh Pawz,0842221010709,Fresh Pawz Le Fleur Cooling Dog Bandanna,5330160,InStock,USD,12.00,,0,2a9d05f7-546a-5583-87ce-8b3e50d1ed51,30/07/2022 12:10:10
https://www.petsmart.com/cat/food-and-treats/wet-food/fancy-feast-medleys-adult-cat-wet-food---2.8-lb.-1361.html,Fancy Feast&reg; Medleys Adult Cat Wet Food - 2.8 lb.,5164052,Fancy Feast,0050000580682,Fancy Feast&reg; Medleys Adult Cat Wet Food - 2.8 lb.,5164052,InStock,USD,12.59,4.5714,91,64e0094e-f9d9-552a-9f9a-b0f622d2d4c9,30/07/2022 12:10:12
https://www.petsmart.com/dog/dental-care-and-wellness/treatments/dog-mxandtrade-plastic-e-collar-67735.html,Dog MX&amp;trade; Plastic E-Collar,5319482,Dog MX,0737257968608,Dog MX&amp;trade; Plastic E-Collar,5319482,InStock,USD,18.99,3.3559,59,ad74624e-59e7-50c2-b08b-5493782f8154,30/07/2022 12:10:12
https://www.petsmart.com/dog/collars-harnesses-and-leashes/harnesses/puppia-mountaineer-ii-dog-harness-coat-67348.html,Puppia&reg; Mountaineer II Dog Harness Coat,5318729,Puppia,8809638425009,Puppia&reg; Mountaineer II Dog Harness Coat,5318729,OutOfStock,USD,74.00,3.4286,7,1be4a1e9-428f-5a05-9f17-0d4911b83525,30/07/2022 12:10:12
https://www.petsmart.com/dog/dental-care-and-wellness/dental-care/arm-and-hammer-pro-clean-dental-kit-68624.html,Arm &amp; Hammer Pro Clean Dental Kit,5322090,Arm &amp; Hammer,0742797946559,Arm &amp; Hammer Pro Clean Dental Kit,5322090,InStock,USD,15.99,2.0,1,ab549624-5eba-5436-be68-ba9e7423d9d6,30/07/2022 12:10:13
https://www.petsmart.com/fish/decor-gravel-and-substrate/backgrounds/marina-clearview-background-adhesive-solution-17287.html,Marina&reg; ClearView Background Adhesive Solution,5174441,Marina,0015561117050,Marina&reg; ClearView Background Adhesive Solution,5174441,OutOfStock,USD,5.99,1.7143,14,cea9d8a7-88d6-5224-822b-213380d8e2ee,30/07/2022 12:10:13
https://www.petsmart.com/dog/crates-gates-and-containment/fence-systems/petsafe-wireless-pet-containment-system-receiver-dog-collar-13817.html,PetSafe&reg; Wireless Pet Containment System Receiver Dog Collar,5005401,PetSafe,0729849106284,PetSafe&reg; Wireless Pet Containment System Receiver Dog Collar,5005401,InStock,USD,144.95,4.234,47,9b795777-7732-5e47-9db6-c7fe027f07c6,30/07/2022 12:10:13
https://www.petsmart.com/fish/food-and-care/salt-water-aquarium-care/api-marine-melafix-25991.html,API&reg; Marine Melafix,5131378,API,0317163043110,API&reg; Marine Melafix,5131378,InStock,USD,11.59,5.0,1,0562e9d0-6a19-599e-8d0e-78af5cc295fa,30/07/2022 12:10:14
https://www.petsmart.com/small-pet/health-and-grooming/vitamins-and-supplements/oasis-vita-dropsandtrade-high-potency-rabbit-daily-multivitamins-14524.html,Oasis&reg; Vita-Drops&amp;trade; High Potency Rabbit Daily Multivitamins,2051001,Kordon,0048054800627,Oasis&reg; Vita-Drops&amp;trade; High Potency Rabbit Daily Multivitamins,2051001,InStock,USD,11.99,5.0,3,a96e2b0b-f95c-5085-9214-2b034b14943b,30/07/2022 12:10:14
https://www.petsmart.com/dog/bowls-and-feeders/automatic-feeders/petsafe-healthy-pet-water-station-6973.html,PetSafe&reg; Healthy Pet Water Station,5153301,PetSafe,0729849118560,PetSafe&reg; Healthy Pet Water Station,5153301,InStock,USD,42.95,4.0392,51,c5b4b1e1-6449-5bb6-b241-fb3a32f2e0ea,30/07/2022 12:10:15
https://www.petsmart.com/fish/decor-gravel-and-substrate/ornaments/biorb-coral-ridge-aquarium-ornament-73937.html,biOrb Coral Ridge Aquarium Ornament,5335307,biOrb,0822728010372,biOrb Coral Ridge Aquarium Ornament,5335307,InStock,USD,65.99,,0,6237cec2-2cde-5fa7-9f07-00cecc0246e8,30/07/2022 12:10:16
https://www.petsmart.com/bird/wild-bird-food-and-supplies/outdoor-feeders/squirrel-x2-squirrel-proof-bird-feeder-37892.html,Squirrel-X2 Squirrel-Proof Bird Feeder,5254525,Squirrel-X,0815562011209,Squirrel-X2 Squirrel-Proof Bird Feeder,5254525,OutOfStock,USD,24.99,2.3125,16,a5ad5c9a-2474-5637-9e3c-624096c7fd0d,30/07/2022 12:10:17
